     841       0     841
  3899  3256    2   2  5861
  3899  3258    2   2  5833
  3899  3260    2   2  5761
  3899  3262    2   2  5677
  3899  3264    2   2  5605
  3899  3266    2   2  5520
  3899  3268    2   2  5745
  3899  3270    2   2  5854
  3899  3272    2   2  5715
  3899  3274    2   2  5615
  3899  3276    2   2  5608
  3899  3278    2   2  5737
  3899  3280    2   2  5769
  3899  3282    2   2  5689
  3899  3284    2   2  5495
  3899  3286    2   2  5692
  3899  3288    2   2  5896
  3899  3290    2   2  5800
  3899  3292    2   2  5839
  3899  3294    2   2  5942
  3899  3296    2   2  5816
  3299  3298    2   2     1
  3899  3298    2   2  5692
  3299  3300    2   2    24
  3899  3300    2   2  5763
  3299  3302    2   2    50
  3899  3302    2   2  5711
  3299  3304    2   2    49
  3899  3304    2   2  5646
  3299  3306    2   2    11
  3899  3306    2   2  5727
  3299  3308    2   2     1
  3899  3308    2   2  5839
  3899  3310    2   2  5855
  3899  3312    2   2  5852
  3899  3314    2   2  5900
  3899  3316    2   2  5867
  3899  3318    2   2  5796
  3899  3320    2   2  5728
  3899  3322    2   2  5673
  3899  3324    2   2  5658
  3899  3326    2   2  5661
  3899  3328    2   2  5658
  3899  3330    2   2  5665
  3899  3332    2   2  5668
  3899  3334    2   2  5600
  3899  3336    2   2  5672
  3899  3338    2   2  5710
  3899  3340    2   2  5683
  3899  3342    2   2  5679
  3899  3344    2   2  5656
  3899  3346    2   2  5701
  3899  3348    2   2  5763
  3899  3350    2   2  5697
  3899  3352    2   2  5701
  3899  3354    2   2  5667
  3899  3356    2   2  5686
  3899  3358    2   2  5766
  3899  3360    2   2  5752
  3899  3362    2   2  5690
  3899  3364    2   2  5650
  3899  3366    2   2  5569
  3899  3368    2   2  5455
  3899  3370    2   2  5373
  3899  3372    2   2  5364
  3899  3374    2   2  5292
  3899  3376    2   2  5231
  3899  3378    2   2  5239
  3899  3380    2   2  5256
  3899  3382    2   2  5071
  3899  3384    2   2  4805
  3899  3386    2   2  4639
  3899  3388    2   2  4227
  3899  3390    2   2  3922
  3899  3392    2   2  4491
  3899  3394    2   2  4443
  3899  3396    2   2  4429
  3899  3398    2   2  4534
  3899  3400    2   2  4562
  3899  3402    2   2  4239
  3899  3404    2   2  3988
  3899  3406    2   2  3910
  3899  3408    2   2  3933
  3899  3410    2   2  4047
  3899  3412    2   2  3959
  3899  3414    2   2  4441
  3899  3416    2   2  4423
  3899  3418    2   2  3829
  3899  3420    2   2  3941
  3899  3422    2   2  3760
  3899  3424    2   2  3860
  3899  3426    2   2  4253
  3899  3428    2   2  4480
  3899  3430    2   2  4496
  3899  3432    2   2  4281
  3899  3434    2   2  4206
  3899  3436    2   2  4159
  3899  3438    2   2  4259
  3899  3440    2   2  4122
  3899  3442    2   2  4130
  3899  3444    2   2  4283
  3899  3446    2   2  4582
  3899  3448    2   2  4966
  3899  3450    2   2  4912
  3899  3452    2   2  4536
  3899  3454    2   2  4440
  3899  3456    2   2  4729
  3899  3458    2   2  4864
  3899  3460    2   2  4843
  3899  3462    2   2  4768
  3899  3464    2   2  4839
  3899  3466    2   2  4956
  3899  3468    2   2  5024
  3899  3470    2   2  5034
  3899  3472    2   2  5086
  3899  3474    2   2  4972
  3899  3476    2   2  5083
  3899  3478    2   2  5420
  3899  3480    2   2  5469
  3899  3482    2   2  5386
  3899  3484    2   2  5500
  3899  3486    2   2  5519
  3899  3488    2   2  5434
  3899  3490    2   2  5452
  3899  3492    2   2  5201
  3899  3494    2   2  5041
  3899  3496    2   2  5315
  3899  3498    2   2  5502
  3899  3500    2   2  5567
  3899  3502    2   2  5699
  3899  3504    2   2  5759
  3899  3506    2   2  5837
  3899  3508    2   2  4967
  3899  3510    2   2  3542
  3899  3512    2   2  3349
  3899  3514    2   2  3538
  3899  3516    2   2  3567
  3899  3518    2   2  3311
  3899  3520    2   2  3311
  3899  3522    2   2  2975
  3899  3524    2   2  2391
  3899  3526    2   2  2108
  3899  3528    2   2  2234
  3899  3530    2   2  2371
  3899  3532    2   2  2394
  3899  3534    2   2  2269
  3899  3536    2   2  1943
  3899  3538    2   2  1697
  3899  3540    2   2  1430
  3899  3542    2   2  1015
  3899  3544    2   2   654
  3899  3546    2   2   303
  3899  3548    2   2   236
