    8943    2630    3644    1558     600     322     155      32       2       0       0
694 57 1 1 25
705 57 1 1 2
706 57 1 1 1
707 57 1 1 1
769 57 1 1 4
777 57 1 1 1
778 57 1 1 3
779 57 1 1 19
564 58 1 1 701
565 58 1 1 442
566 58 1 1 275
567 58 1 1 160
568 58 1 1 34
569 58 1 1 22
621 58 1 1 22
673 58 1 1 41
705 58 1 1 2
736 58 1 1 35
769 58 1 1 2
770 58 1 1 3
771 58 1 1 3
775 58 1 1 1
565 59 1 1 25
569 59 1 1 12
619 59 1 1 8
620 59 1 1 39
621 59 1 1 14
673 59 1 1 9
705 59 1 1 9
736 59 1 1 17
768 59 1 1 2
769 59 1 1 8
774 59 1 1 25
775 59 1 1 14
562 60 1 1 1061
568 60 1 1 7
569 60 1 1 10
673 60 1 1 3
692 60 1 1 72
693 60 1 1 17
705 60 1 1 22
736 60 1 1 7
562 61 1 1 569
607 61 1 1 5
608 61 1 1 31
609 61 1 1 6
612 61 1 1 3
613 61 1 1 2
673 61 1 1 8
692 61 1 1 28
704 61 1 1 4
705 61 1 1 37
767 61 1 1 8
770 61 1 1 38
771 61 1 1 20
617 62 1 1 5
652 62 1 1 104
690 62 1 1 155
691 62 1 1 31
732 62 1 1 265
733 62 1 1 190
734 62 1 1 106
735 62 1 1 10
767 62 1 1 29
562 63 1 1 24
605 63 1 1 20
616 63 1 1 1
617 63 1 1 9
652 63 1 1 96
690 63 1 1 31
703 63 1 1 5
733 63 1 1 56
766 63 1 1 8
767 63 1 1 30
562 64 1 1 168
615 64 1 1 1
652 64 1 1 103
688 64 1 1 154
689 64 1 1 27
703 64 1 1 22
730 64 1 1 164
562 65 1 1 208
563 65 1 1 19
589 65 1 1 17
590 65 1 1 33
591 65 1 1 20
593 65 1 1 15
603 65 1 1 47
615 65 1 1 20
652 65 1 1 125
653 65 1 1 4
671 65 1 1 2
688 65 1 1 28
702 65 1 1 9
703 65 1 1 35
764 65 1 1 7
582 66 1 1 58
585 66 1 1 33
596 66 1 1 30
603 66 1 1 28
654 66 1 1 17
671 66 1 1 2
672 66 1 1 2
673 66 1 1 2
674 66 1 1 3
675 66 1 1 5
688 66 1 1 5
701 66 1 1 2
702 66 1 1 11
703 66 1 1 48
722 66 1 1 320
723 66 1 1 286
727 66 1 1 12
796 66 1 1 12
797 66 1 1 1
564 67 1 1 24
573 67 1 1 19
576 67 1 1 11
577 67 1 1 12
578 67 1 1 45
579 67 1 1 119
582 67 1 1 259
583 67 1 1 221
584 67 1 1 210
585 67 1 1 193
596 67 1 1 65
597 67 1 1 23
